disease_name,disease_id,claim_type,claim_class,source_path,claim_kind,claim_text,subject_label,subject_id,predicate_label,predicate_id,object_label,object_id,qualifier_name,qualifier_value,qualifier_value_id,qualifiers_json,is_subclaim,qualifier_evidence_missing,evidence_reference,evidence_reference_title,evidence_supports,evidence_source,evidence_snippet,evidence_explanation
Asthma,MONDO:0004979,treatment,Treatment,treatments[4],base,Asthma has treatment Short-acting Beta Agonist,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:30297688,Paradoxical Bronchoconstriction with Short-Acting Beta Agonist.,SUPPORT,,Initial therapy in the stepwise approach for asthma management is short-acting β₂-agonist (SABA) therapy as needed for symptom control.,"Short-acting beta agonists are recommended as initial therapy for the control of asthma symptoms, indicating their rapid relief properties."
Asthma,MONDO:0004979,treatment,Treatment,treatments[4],base,Asthma has treatment Short-acting Beta Agonist,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:27588581,Inhaled short-acting bronchodilators for managing emergency childhood asthma: an overview of reviews.,SUPPORT,,Results demonstrate the efficacy of short-acting beta-agonist (SABA) delivered by metered-dose inhaler as first-line therapy for younger and older children.,The efficacy of SABAs as a first-line therapy in emergency asthma management highlights their role in providing rapid relief from acute asthma symptoms.
Asthma,MONDO:0004979,treatment,Treatment,treatments[4],base,Asthma has treatment Short-acting Beta Agonist,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:32482150,Position statement: asthma in Latin America. IS short-acting beta-2 agonist helping or compromising asthma management?,SUPPORT,,"A majority of patients uses daily quick-relief medication, with the belief that it is the most important treatment because of its rapid onset of action.","The use of quick-relief medication, such as SABAs, by a majority of patients for asthma management is based on their rapid onset of action."
Asthma,MONDO:0004979,treatment,Treatment,treatments[4],base,Asthma has treatment Short-acting Beta Agonist,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:11253864,Single-isomer beta-agonists.,SUPPORT,,Clinical studies comparing the effectiveness of (R)-albuterol (levalbuterol) with racemic albuterol established a strong rationale for using single-isomer beta-agonists in place of the racemic mixture: reduced dosages provide equivalent bronchodilatory effects with fewer beta-mediated side effects.,"Levalbuterol, a single-isomer beta-agonist, is shown to provide effective rapid bronchodilation for asthma management."
Asthma,MONDO:0004979,dataset,Dataset,datasets[0],base,Asthma has dataset Airway epithelial gene expression in asthma versus healthy controls,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,,,,,False,False,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[0],qualified,Asthma has dataset Airway epithelial gene expression in asthma versus healthy controls with accession geo:gse67472,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,accession,geo:GSE67472,,"{""accession"": {""id"": """", ""value"": ""geo:GSE67472""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[0],qualified,Asthma has dataset Airway epithelial gene expression in asthma versus healthy controls with data type microarray,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,data_type,MICROARRAY,,"{""data_type"": {""id"": """", ""value"": ""MICROARRAY""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[0],qualified,Asthma has dataset Airway epithelial gene expression in asthma versus healthy controls with sample count 105,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,sample_count,105,,"{""sample_count"": {""id"": """", ""value"": ""105""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[0],qualified,Asthma has dataset Airway epithelial gene expression in asthma versus healthy controls with platform affymetrix human genome u133 plus 2.0,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,platform,Affymetrix Human Genome U133 Plus 2.0,,"{""platform"": {""id"": """", ""value"": ""Affymetrix Human Genome U133 Plus 2.0""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[0],qualified,Asthma has dataset Airway epithelial gene expression in asthma versus healthy controls with publication pmid:25611785,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,publication,PMID:25611785,,"{""publication"": {""id"": """", ""value"": ""PMID:25611785""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[1],base,Asthma has dataset Asthma II,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,,,,,False,False,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[1],qualified,Asthma has dataset Asthma II with accession geo:gse63142,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,accession,geo:GSE63142,,"{""accession"": {""id"": """", ""value"": ""geo:GSE63142""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[1],qualified,Asthma has dataset Asthma II with data type microarray,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,data_type,MICROARRAY,,"{""data_type"": {""id"": """", ""value"": ""MICROARRAY""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[1],qualified,Asthma has dataset Asthma II with sample count 155,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,sample_count,155,,"{""sample_count"": {""id"": """", ""value"": ""155""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[1],qualified,Asthma has dataset Asthma II with platform agilent whole human genome microarray 4x44k,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,platform,Agilent Whole Human Genome Microarray 4x44K,,"{""platform"": {""id"": """", ""value"": ""Agilent Whole Human Genome Microarray 4x44K""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[2],base,Asthma has dataset Transcriptomic profiles of the nasal epithelium from the Genes-environments & Admixture in Latino Americans (GALA) II study,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,,,,,False,False,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[2],qualified,Asthma has dataset Transcriptomic profiles of the nasal epithelium from the Genes-environments & Admixture in Latino Americans (GALA) II study with accession geo:gse152004,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,accession,geo:GSE152004,,"{""accession"": {""id"": """", ""value"": ""geo:GSE152004""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[2],qualified,Asthma has dataset Transcriptomic profiles of the nasal epithelium from the Genes-environments & Admixture in Latino Americans (GALA) II study with data type microarray,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,data_type,MICROARRAY,,"{""data_type"": {""id"": """", ""value"": ""MICROARRAY""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[2],qualified,Asthma has dataset Transcriptomic profiles of the nasal epithelium from the Genes-environments & Admixture in Latino Americans (GALA) II study with sample count 393,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,sample_count,393,,"{""sample_count"": {""id"": """", ""value"": ""393""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[3],base,Asthma has dataset Epithelial miR-141 regulates IL-13-induced airway mucus production [single-cell RNA-seq],Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,,,,,False,False,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[3],qualified,Asthma has dataset Epithelial miR-141 regulates IL-13-induced airway mucus production [single-cell RNA-seq] with accession geo:gse164015,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,accession,geo:GSE164015,,"{""accession"": {""id"": """", ""value"": ""geo:GSE164015""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[3],qualified,Asthma has dataset Epithelial miR-141 regulates IL-13-induced airway mucus production [single-cell RNA-seq] with data type single_cell_rna_seq,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,data_type,SINGLE_CELL_RNA_SEQ,,"{""data_type"": {""id"": """", ""value"": ""SINGLE_CELL_RNA_SEQ""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[4],base,Asthma has dataset Molecular impact of electronic cigarette aerosol exposure in human bronchial epithelium,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,,,,,False,False,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[4],qualified,Asthma has dataset Molecular impact of electronic cigarette aerosol exposure in human bronchial epithelium with accession geo:gse82137,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,accession,geo:GSE82137,,"{""accession"": {""id"": """", ""value"": ""geo:GSE82137""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[4],qualified,Asthma has dataset Molecular impact of electronic cigarette aerosol exposure in human bronchial epithelium with data type microarray,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,data_type,MICROARRAY,,"{""data_type"": {""id"": """", ""value"": ""MICROARRAY""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[5],base,Asthma has dataset Gene expression profiling of experimental asthma reveals a possible role of paraoxonase-1 in asthma,Asthma,MONDO:0004979,has dataset,datasets,mouse,NCBITaxon:10090,,,,,False,False,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[5],qualified,Asthma has dataset Gene expression profiling of experimental asthma reveals a possible role of paraoxonase-1 in asthma with accession geo:gse11911,Asthma,MONDO:0004979,has dataset,datasets,mouse,NCBITaxon:10090,accession,geo:GSE11911,,"{""accession"": {""id"": """", ""value"": ""geo:GSE11911""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[5],qualified,Asthma has dataset Gene expression profiling of experimental asthma reveals a possible role of paraoxonase-1 in asthma with data type microarray,Asthma,MONDO:0004979,has dataset,datasets,mouse,NCBITaxon:10090,data_type,MICROARRAY,,"{""data_type"": {""id"": """", ""value"": ""MICROARRAY""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[6],base,Asthma has dataset The integrated Human Lung Cell Atlas,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,,,,,False,False,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[6],qualified,Asthma has dataset The integrated Human Lung Cell Atlas with accession cellxgene:6f6d381a-7701-4781-935c-db10d30de293,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,accession,cellxgene:6f6d381a-7701-4781-935c-db10d30de293,,"{""accession"": {""id"": """", ""value"": ""cellxgene:6f6d381a-7701-4781-935c-db10d30de293""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[6],qualified,Asthma has dataset The integrated Human Lung Cell Atlas with data type single_cell_rna_seq,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,data_type,SINGLE_CELL_RNA_SEQ,,"{""data_type"": {""id"": """", ""value"": ""SINGLE_CELL_RNA_SEQ""}}",True,True,,,,,,
Asthma,MONDO:0004979,dataset,Dataset,datasets[6],qualified,Asthma has dataset The integrated Human Lung Cell Atlas with publication pmid:37291214,Asthma,MONDO:0004979,has dataset,datasets,human,NCBITaxon:9606,publication,PMID:37291214,,"{""publication"": {""id"": """", ""value"": ""PMID:37291214""}}",True,True,,,,,,
Asthma,MONDO:0004979,clinical_trial,ClinicalTrial,clinical_trials[0],base,Asthma has clinical trial NCT05813288,Asthma,MONDO:0004979,has clinical trial,clinical_trials,NCT05813288,,,,,,False,False,clinicaltrials:NCT05813288,,SUPPORT,,"The objective of this clinical study is to investigate the safety, tolerability, and efficacy of dexpramipexole in participants with inadequately controlled severe eosinophilic asthma.","This trial directly evaluates a therapeutic approach for severe eosinophilic asthma, a well-defined phenotype of asthma, and represents current research into treatment options for this severe form of the disease."
