postcomposition_id	descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	descriptor_path	descriptor_preferred_term	descriptor_term_id	descriptor_term_label	relation_type	relation_index	relation_path	predicate_preferred_term	predicate_term_id	predicate_term_label	value_preferred_term	value_term_id	value_term_label	value_literal	raw_json
571	6070	6716	287	Retinoblastoma	Retinoblastoma.yaml	pathophysiology	0	RB1 Tumor Suppressor Inactivation	The RB1 gene encodes the retinoblastoma protein (pRB), a critical regulator of the cell cycle. Biallelic RB1 loss removes the constraint on E2F transcription factors, allowing uncontrolled progression through the G1/S checkpoint. Retinoblastoma exemplifies Knudson's two-hit hypothesis: in hereditary cases, one mutation is inherited and the second is somatic; in sporadic cases, both mutations occur somatically in the same cell.	biological_processes[0]	G1/S transition of mitotic cell cycle	GO:0000082	G1/S transition of mitotic cell cycle	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
572	6072	6717	287	Retinoblastoma	Retinoblastoma.yaml	pathophysiology	1	Loss of Cell Cycle Checkpoint Control	pRB normally binds and inhibits E2F transcription factors during G1 phase. When pRB is phosphorylated by cyclin-dependent kinases or functionally lost, E2F is released to activate genes required for S-phase entry, including cyclins, DNA replication factors, and proliferative genes.	biological_processes[0]	cell cycle checkpoint signaling	GO:0000075	cell cycle checkpoint signaling	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
573	6073	6717	287	Retinoblastoma	Retinoblastoma.yaml	pathophysiology	1	Loss of Cell Cycle Checkpoint Control	pRB normally binds and inhibits E2F transcription factors during G1 phase. When pRB is phosphorylated by cyclin-dependent kinases or functionally lost, E2F is released to activate genes required for S-phase entry, including cyclins, DNA replication factors, and proliferative genes.	biological_processes[1]	positive regulation of transcription by RNA polymerase II	GO:0045944	positive regulation of transcription by RNA polymerase II	modifier	0	biological_processes[1].modifier	modifier						INCREASED	"""INCREASED"""
574	6075	6718	287	Retinoblastoma	Retinoblastoma.yaml	pathophysiology	2	Uncontrolled Retinal Cell Proliferation	Loss of pRB-mediated cell cycle control results in constitutive E2F activity, driving retinal progenitor cells through repeated rounds of DNA replication and cell division. This uncontrolled proliferation leads to tumor formation.	biological_processes[0]	cell population proliferation	GO:0008283	cell population proliferation	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
575	6082	6725	287	Retinoblastoma	Retinoblastoma.yaml	treatments	1	Chemotherapy	Systemic chemotherapy with carboplatin, vincristine, and etoposide (CEV) reduces tumor size enabling focal consolidation. Intra-arterial chemotherapy delivers melphalan directly to the ophthalmic artery for localized effect.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			carboplatin	CHEBI:31355	carboplatin		"{""preferred_term"": ""carboplatin"", ""term"": {""id"": ""CHEBI:31355"", ""label"": ""carboplatin""}}"
576	6082	6725	287	Retinoblastoma	Retinoblastoma.yaml	treatments	1	Chemotherapy	Systemic chemotherapy with carboplatin, vincristine, and etoposide (CEV) reduces tumor size enabling focal consolidation. Intra-arterial chemotherapy delivers melphalan directly to the ophthalmic artery for localized effect.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	1	treatment_term.therapeutic_agent[1]	therapeutic_agent			vincristine	CHEBI:27375	vincristine		"{""preferred_term"": ""vincristine"", ""term"": {""id"": ""CHEBI:27375"", ""label"": ""vincristine""}}"
577	6082	6725	287	Retinoblastoma	Retinoblastoma.yaml	treatments	1	Chemotherapy	Systemic chemotherapy with carboplatin, vincristine, and etoposide (CEV) reduces tumor size enabling focal consolidation. Intra-arterial chemotherapy delivers melphalan directly to the ophthalmic artery for localized effect.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	2	treatment_term.therapeutic_agent[2]	therapeutic_agent			etoposide	CHEBI:4911	etoposide		"{""preferred_term"": ""etoposide"", ""term"": {""id"": ""CHEBI:4911"", ""label"": ""etoposide""}}"
578	6082	6725	287	Retinoblastoma	Retinoblastoma.yaml	treatments	1	Chemotherapy	Systemic chemotherapy with carboplatin, vincristine, and etoposide (CEV) reduces tumor size enabling focal consolidation. Intra-arterial chemotherapy delivers melphalan directly to the ophthalmic artery for localized effect.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	3	treatment_term.therapeutic_agent[3]	therapeutic_agent			melphalan	CHEBI:28876	melphalan		"{""preferred_term"": ""melphalan"", ""term"": {""id"": ""CHEBI:28876"", ""label"": ""melphalan""}}"
579	6089	6730	288	Retrograde Cricopharyngeus Dysfunction	Retrograde_Cricopharyngeus_Dysfunction.yaml	pathophysiology	0	Failure of Upper Esophageal Sphincter Relaxation	The cricopharyngeus muscle, which constitutes the upper esophageal sphincter, fails to relax in response to retrograde esophageal gaseous distension that normally triggers belching. This is a reflex-specific deficit, as deglutitive (swallowing-related) UES relaxation remains intact.	cell_types[0]	muscle cell	CL:0000187	muscle cell	modifier	0	cell_types[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
580	6090	6730	288	Retrograde Cricopharyngeus Dysfunction	Retrograde_Cricopharyngeus_Dysfunction.yaml	pathophysiology	0	Failure of Upper Esophageal Sphincter Relaxation	The cricopharyngeus muscle, which constitutes the upper esophageal sphincter, fails to relax in response to retrograde esophageal gaseous distension that normally triggers belching. This is a reflex-specific deficit, as deglutitive (swallowing-related) UES relaxation remains intact.	cell_types[1]	sensory neuron	CL:0000101	sensory neuron	modifier	0	cell_types[1].modifier	modifier						ABNORMAL	"""ABNORMAL"""
581	6091	6730	288	Retrograde Cricopharyngeus Dysfunction	Retrograde_Cricopharyngeus_Dysfunction.yaml	pathophysiology	0	Failure of Upper Esophageal Sphincter Relaxation	The cricopharyngeus muscle, which constitutes the upper esophageal sphincter, fails to relax in response to retrograde esophageal gaseous distension that normally triggers belching. This is a reflex-specific deficit, as deglutitive (swallowing-related) UES relaxation remains intact.	biological_processes[0]	regulation of muscle contraction	GO:0006937	regulation of muscle contraction	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
582	6092	6730	288	Retrograde Cricopharyngeus Dysfunction	Retrograde_Cricopharyngeus_Dysfunction.yaml	pathophysiology	0	Failure of Upper Esophageal Sphincter Relaxation	The cricopharyngeus muscle, which constitutes the upper esophageal sphincter, fails to relax in response to retrograde esophageal gaseous distension that normally triggers belching. This is a reflex-specific deficit, as deglutitive (swallowing-related) UES relaxation remains intact.	biological_processes[1]	skeletal muscle contraction	GO:0003009	skeletal muscle contraction	modifier	0	biological_processes[1].modifier	modifier						ABNORMAL	"""ABNORMAL"""
583	6095	6731	288	Retrograde Cricopharyngeus Dysfunction	Retrograde_Cricopharyngeus_Dysfunction.yaml	pathophysiology	1	Elevated Upper Esophageal Sphincter Basal Pressure	Patients with R-CPD have significantly higher resting UES pressure compared to healthy controls, contributing to the inability to release trapped gas.	cell_types[0]	muscle cell	CL:0000187	muscle cell	modifier	0	cell_types[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
584	6096	6731	288	Retrograde Cricopharyngeus Dysfunction	Retrograde_Cricopharyngeus_Dysfunction.yaml	pathophysiology	1	Elevated Upper Esophageal Sphincter Basal Pressure	Patients with R-CPD have significantly higher resting UES pressure compared to healthy controls, contributing to the inability to release trapped gas.	biological_processes[0]	muscle contraction	GO:0006936	muscle contraction	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
585	6175	6830	292	SADDAN	SADDAN.yaml	pathophysiology	1	Constitutive FGFR3 kinase activity	"The Lys650Met mutation causes increased constitutive FGFR3 kinase activity.
"	biological_processes[0]	protein tyrosine kinase activity	GO:0004713	protein tyrosine kinase activity	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
586	6176	6830	292	SADDAN	SADDAN.yaml	pathophysiology	1	Constitutive FGFR3 kinase activity	"The Lys650Met mutation causes increased constitutive FGFR3 kinase activity.
"	biological_processes[1]	fibroblast growth factor receptor signaling pathway	GO:0008543	fibroblast growth factor receptor signaling pathway	modifier	0	biological_processes[1].modifier	modifier						INCREASED	"""INCREASED"""
587	6188	6842	292	SADDAN	SADDAN.yaml	treatments	0	Growth hormone therapy	Growth hormone therapy for marked short stature in SADDAN.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			growth hormone	CHEBI:37845	growth hormone		"{""preferred_term"": ""growth hormone"", ""term"": {""id"": ""CHEBI:37845"", ""label"": ""growth hormone""}}"
588	6201	6852	293	Salla Disease	Salla_Disease.yaml	pathophysiology	1	Loss of Sialin Protein Function	SLC17A5 mutations result in loss or substantial reduction of sialin protein expression or function. Sialin is a 12-transmembrane transporter required for proton-coupled export of free sialic acid (Neu5Ac) from lysosomes to cytosol. Mutations can occur as de novo, inherited biallelic variants, or in mosaic patterns affecting specific tissues.	biological_processes[0]	Sialic acid transport	GO:0015739	sialic acid transport	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
589	6294	6962	298	Scimitar Syndrome	Scimitar_Syndrome.yaml	pathophysiology	0	Embryologic developmental disruption	"The anomalies in scimitar syndrome arise from disrupted cardiopulmonary embryogenesis during the fourth to fifth week of gestation. Faulty incorporation of the common pulmonary vein into the left atrium results in the anomalous venous drainage, while abnormal branching morphogenesis of the right lung bud produces ipsilateral pulmonary hypoplasia. Aberrant systemic arterial connections and bronchopulmonary sequestration reflect concurrent errors in vascular patterning. The exact triggers are unknown, and no consistent environmental teratogenic exposure has been identified. The condition is typically sporadic.
"	biological_processes[0]	Lung development	GO:0030324	lung development	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
590	6295	6962	298	Scimitar Syndrome	Scimitar_Syndrome.yaml	pathophysiology	0	Embryologic developmental disruption	"The anomalies in scimitar syndrome arise from disrupted cardiopulmonary embryogenesis during the fourth to fifth week of gestation. Faulty incorporation of the common pulmonary vein into the left atrium results in the anomalous venous drainage, while abnormal branching morphogenesis of the right lung bud produces ipsilateral pulmonary hypoplasia. Aberrant systemic arterial connections and bronchopulmonary sequestration reflect concurrent errors in vascular patterning. The exact triggers are unknown, and no consistent environmental teratogenic exposure has been identified. The condition is typically sporadic.
"	biological_processes[1]	Pulmonary vein morphogenesis	GO:0060577	pulmonary vein morphogenesis	modifier	0	biological_processes[1].modifier	modifier						ABNORMAL	"""ABNORMAL"""
591	6298	6963	298	Scimitar Syndrome	Scimitar_Syndrome.yaml	pathophysiology	1	Anomalous pulmonary venous drainage	"The hallmark of scimitar syndrome is partial or complete anomalous drainage of the right pulmonary veins into the inferior vena cava (IVC) rather than the left atrium. This creates a left-to-right shunt as oxygenated blood from the right lung is returned to the systemic venous circulation instead of the left heart. The anomalous vein typically drains into the IVC at or below the diaphragm, though supradiaphragmatic and hepatic vein drainage variants exist. The hemodynamic significance depends on the proportion of pulmonary venous drainage that is anomalous and the degree of associated right lung hypoplasia.
"	biological_processes[0]	Pulmonary vein morphogenesis	GO:0060577	pulmonary vein morphogenesis	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
592	6301	6964	298	Scimitar Syndrome	Scimitar_Syndrome.yaml	pathophysiology	2	Right lung hypoplasia	"The right lung is hypoplastic in most cases, ranging from mild volume reduction to severe underdevelopment with only one or two lobes. Right lung hypoplasia reduces the volume of blood flow through the anomalous circuit, which may paradoxically limit the hemodynamic impact of the left-to-right shunt. The hypoplasia results in dextroposition of the heart (shifting of the mediastinum to the right) rather than true dextrocardia. Right pulmonary artery hypoplasia frequently accompanies lung hypoplasia, further reducing the pulmonary vascular bed.
"	biological_processes[0]	Right lung morphogenesis	GO:0060461	right lung morphogenesis	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
593	6302	6965	298	Scimitar Syndrome	Scimitar_Syndrome.yaml	pathophysiology	3	Anomalous systemic arterial supply	"An anomalous systemic artery arising from the thoracic or abdominal aorta supplies part of the right lower lobe in many cases. This arterial supply creates an additional left-to-right shunt by delivering systemic-pressure blood to the pulmonary vascular bed, contributing to pulmonary overcirculation and pulmonary hypertension. Bronchopulmonary sequestration frequently coexists, and aortopulmonary collateral arteries may also be present.
"	biological_processes[0]	Blood vessel development	GO:0001568	blood vessel development	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
594	6358	7030	303	Sengers syndrome	Sengers_syndrome.yaml	pathophysiology	0	AGK loss of function disrupts lipid signaling	"Loss of functional AGK impairs lipid signaling activity attributed to mitochondrial acylglycerol kinase.
"	biological_processes[0]	phosphatidic acid metabolic process	GO:0046473	phosphatidic acid metabolic process	modifier	0	biological_processes[0].modifier	modifier						DYSREGULATED	"""DYSREGULATED"""
595	6360	7032	303	Sengers syndrome	Sengers_syndrome.yaml	pathophysiology	2	Reduced TIM22-mediated import of inner-membrane carrier proteins	"Disruption of the TIM22 complex reduces import of multi-pass carrier proteins and sideroflexins into the inner mitochondrial membrane.
"	biological_processes[0]	protein insertion into mitochondrial inner membrane	GO:0045039	protein insertion into mitochondrial inner membrane	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
596	6361	7033	303	Sengers syndrome	Sengers_syndrome.yaml	pathophysiology	3	Impaired mitochondrial one-carbon metabolism	"Reduced abundance of sideroflexins and one-carbon enzymes disrupts mitochondrial one-carbon metabolism.
"	biological_processes[0]	one-carbon metabolic process	GO:0006730	one-carbon metabolic process	modifier	0	biological_processes[0].modifier	modifier						DYSREGULATED	"""DYSREGULATED"""
597	6362	7034	303	Sengers syndrome	Sengers_syndrome.yaml	pathophysiology	4	Disrupted mitochondrial phospholipid metabolism	"AGK loss alters phospholipid metabolism in mitochondrial membranes, contributing to disease pathogenesis.
"	biological_processes[0]	phospholipid metabolic process	GO:0006644	phospholipid metabolic process	modifier	0	biological_processes[0].modifier	modifier						DYSREGULATED	"""DYSREGULATED"""
